date,open,,high,,low,,close,
2019-02-07 00.30.00.000,1.13667,136670,1.13674,136740,1.13657,136570,1.13659,136590
2019-02-07 00.45.00.000,1.13658,136580,1.13665,136650,1.13636,136360,1.1364,136400
2019-02-07 01.00.00.000,1.13639,136390,1.1366,136600,1.13638,136380,1.13643,136430
2019-02-07 01.15.00.000,1.13645,136450,1.13652,136520,1.13637,136370,1.13637,136370
2019-02-07 01.30.00.000,1.13639,136390,1.13649,136490,1.13603,136030,1.13617,136170
2019-02-07 01.45.00.000,1.13618,136180,1.13627,136270,1.13606,136060,1.13606,136060
2019-02-07 02.00.00.000,1.13607,136070,1.13626,136260,1.13591,135910,1.13605,136050
2019-02-07 02.15.00.000,1.13606,136060,1.13611,136110,1.13592,135920,1.13592,135920
2019-02-07 02.30.00.000,1.13591,135910,1.13605,136050,1.13584,135840,1.13589,135890
2019-02-07 02.45.00.000,1.13588,135880,1.13611,136110,1.13584,135840,1.13601,136010
2019-02-07 03.00.00.000,1.13603,136030,1.13626,136260,1.13595,135950,1.13606,136060
2019-02-07 03.15.00.000,1.13607,136070,1.13611,136110,1.13591,135910,1.13596,135960
2019-02-07 03.30.00.000,1.13598,135980,1.13605,136050,1.13595,135950,1.13599,135990
2019-02-07 03.45.00.000,1.13598,135980,1.13605,136050,1.1359,135900,1.13603,136030
2019-02-07 04.00.00.000,1.13601,136010,1.13606,136060,1.1359,135900,1.13596,135960
2019-02-07 04.15.00.000,1.13595,135950,1.13602,136020,1.13586,135860,1.13597,135970
2019-02-07 04.30.00.000,1.13596,135960,1.13601,136010,1.13571,135710,1.13583,135830
2019-02-07 04.45.00.000,1.13582,135820,1.13586,135860,1.13574,135740,1.1358,135800
2019-02-07 05.00.00.000,1.13579,135790,1.13618,136180,1.13567,135670,1.13617,136170
2019-02-07 05.15.00.000,1.13619,136190,1.13643,136430,1.13619,136190,1.13623,136230
2019-02-07 05.30.00.000,1.13624,136240,1.13636,136360,1.1361,136100,1.13611,136110
2019-02-07 05.45.00.000,1.13609,136090,1.13616,136160,1.13599,135990,1.13599,135990
2019-02-07 06.00.00.000,1.136,136000,1.13605,136050,1.13593,135930,1.13594,135940
2019-02-07 06.15.00.000,1.13593,135930,1.1362,136200,1.13593,135930,1.13602,136020
2019-02-07 06.30.00.000,1.136,136000,1.13621,136210,1.13589,135890,1.13605,136050
2019-02-07 06.45.00.000,1.13604,136040,1.13626,136260,1.13604,136040,1.13621,136210
2019-02-07 07.00.00.000,1.13622,136220,1.13664,136640,1.13612,136120,1.1366,136600
2019-02-07 07.15.00.000,1.13659,136590,1.13659,136590,1.13549,135490,1.1362,136200
2019-02-07 07.30.00.000,1.13615,136150,1.13637,136370,1.1357,135700,1.1359,135900
2019-02-07 07.45.00.000,1.13589,135890,1.13596,135960,1.13542,135420,1.13553,135530
2019-02-07 08.00.00.000,1.13551,135510,1.13598,135980,1.13533,135330,1.13541,135410
2019-02-07 08.15.00.000,1.1354,135400,1.13541,135410,1.13464,134640,1.13474,134740
2019-02-07 08.30.00.000,1.13475,134750,1.13515,135150,1.13471,134710,1.13512,135120
2019-02-07 08.45.00.000,1.13511,135110,1.13533,135330,1.13506,135060,1.13516,135160
2019-02-07 09.00.00.000,1.13512,135120,1.13568,135680,1.1351,135100,1.13551,135510
2019-02-07 09.15.00.000,1.13552,135520,1.13552,135520,1.13441,134410,1.13468,134680
2019-02-07 09.30.00.000,1.13467,134670,1.13497,134970,1.13445,134450,1.13456,134560
2019-02-07 09.45.00.000,1.13455,134550,1.1346,134600,1.13399,133990,1.13431,134310
2019-02-07 10.00.00.000,1.13429,134290,1.13452,134520,1.13422,134220,1.13448,134480
2019-02-07 10.15.00.000,1.13449,134490,1.13462,134620,1.13363,133630,1.13364,133640
2019-02-07 10.30.00.000,1.13365,133650,1.13389,133890,1.13317,133170,1.13364,133640
2019-02-07 10.45.00.000,1.13361,133610,1.13391,133910,1.13361,133610,1.13373,133730
2019-02-07 11.00.00.000,1.13371,133710,1.13386,133860,1.13325,133250,1.13363,133630
2019-02-07 11.15.00.000,1.13362,133620,1.13369,133690,1.13324,133240,1.13365,133650
2019-02-07 11.30.00.000,1.13363,133630,1.13365,133650,1.1332,133200,1.13336,133360
2019-02-07 11.45.00.000,1.13334,133340,1.13339,133390,1.13244,132440,1.13284,132840
2019-02-07 12.00.00.000,1.13286,132860,1.13314,133140,1.13258,132580,1.1328,132800
2019-02-07 12.15.00.000,1.13281,132810,1.13317,133170,1.13267,132670,1.13302,133020
2019-02-07 12.30.00.000,1.13304,133040,1.13354,133540,1.13289,132890,1.13352,133520
2019-02-07 12.45.00.000,1.13351,133510,1.13392,133920,1.13341,133410,1.13391,133910
2019-02-07 13.00.00.000,1.1339,133900,1.13441,134410,1.13381,133810,1.13441,134410
2019-02-07 13.15.00.000,1.13442,134420,1.13481,134810,1.13435,134350,1.13443,134430
2019-02-07 13.30.00.000,1.13444,134440,1.13453,134530,1.13333,133330,1.13388,133880
2019-02-07 13.45.00.000,1.13386,133860,1.13436,134360,1.13338,133380,1.13339,133390
2019-02-07 14.00.00.000,1.13343,133430,1.1336,133600,1.13298,132980,1.13306,133060
2019-02-07 14.15.00.000,1.13307,133070,1.13465,134650,1.13304,133040,1.13457,134570
2019-02-07 14.30.00.000,1.13458,134580,1.13481,134810,1.13421,134210,1.13428,134280
2019-02-07 14.45.00.000,1.13432,134320,1.13516,135160,1.13427,134270,1.13455,134550
2019-02-07 15.00.00.000,1.13467,134670,1.13508,135080,1.13444,134440,1.13465,134650
2019-02-07 15.15.00.000,1.13469,134690,1.13526,135260,1.13462,134620,1.13493,134930
2019-02-07 15.30.00.000,1.13496,134960,1.13542,135420,1.13495,134950,1.13526,135260
2019-02-07 15.45.00.000,1.13525,135250,1.13558,135580,1.13515,135150,1.13545,135450
2019-02-07 16.00.00.000,1.13544,135440,1.13589,135890,1.13535,135350,1.13561,135610
2019-02-07 16.15.00.000,1.13565,135650,1.1359,135900,1.13542,135420,1.13559,135590
2019-02-07 16.30.00.000,1.13558,135580,1.1357,135700,1.13537,135370,1.1356,135600
2019-02-07 16.45.00.000,1.13559,135590,1.13585,135850,1.13539,135390,1.13564,135640
2019-02-07 17.00.00.000,1.13565,135650,1.13582,135820,1.13549,135490,1.13561,135610
2019-02-07 17.15.00.000,1.13562,135620,1.13585,135850,1.13535,135350,1.1354,135400
2019-02-07 17.30.00.000,1.13541,135410,1.13598,135980,1.1354,135400,1.13554,135540
2019-02-07 17.45.00.000,1.13553,135530,1.1356,135600,1.13505,135050,1.13525,135250
2019-02-07 18.00.00.000,1.13523,135230,1.13531,135310,1.13488,134880,1.13489,134890
2019-02-07 18.15.00.000,1.1349,134900,1.13528,135280,1.1347,134700,1.13522,135220
2019-02-07 18.30.00.000,1.13521,135210,1.13536,135360,1.13516,135160,1.13517,135170
2019-02-07 18.45.00.000,1.13516,135160,1.13558,135580,1.13501,135010,1.1351,135100
2019-02-07 19.00.00.000,1.13514,135140,1.13553,135530,1.13513,135130,1.13535,135350
2019-02-07 19.15.00.000,1.13536,135360,1.13537,135370,1.13476,134760,1.13479,134790
2019-02-07 19.30.00.000,1.13478,134780,1.13538,135380,1.1347,134700,1.13531,135310
2019-02-07 19.45.00.000,1.13533,135330,1.13541,135410,1.13513,135130,1.13516,135160
2019-02-07 20.00.00.000,1.13517,135170,1.1353,135300,1.13493,134930,1.13493,134930
2019-02-07 20.15.00.000,1.13495,134950,1.13532,135320,1.13495,134950,1.13513,135130
2019-02-07 20.30.00.000,1.13512,135120,1.13513,135130,1.13486,134860,1.13491,134910
2019-02-07 20.45.00.000,1.1349,134900,1.13496,134960,1.13475,134750,1.13481,134810
2019-02-07 21.00.00.000,1.13482,134820,1.13485,134850,1.13423,134230,1.13423,134230
2019-02-07 21.15.00.000,1.13426,134260,1.1346,134600,1.13406,134060,1.13406,134060
2019-02-07 21.30.00.000,1.13407,134070,1.13424,134240,1.1338,133800,1.13381,133810
2019-02-07 21.45.00.000,1.13385,133850,1.13392,133920,1.13361,133610,1.13363,133630
2019-02-07 22.00.00.000,1.13367,133670,1.1338,133800,1.13363,133630,1.13377,133770
2019-02-07 22.15.00.000,1.13395,133950,1.13404,134040,1.1338,133800,1.13392,133920
2019-02-07 22.30.00.000,1.13391,133910,1.13438,134380,1.13391,133910,1.13398,133980
2019-02-07 22.45.00.000,1.13399,133990,1.13418,134180,1.13393,133930,1.13418,134180
2019-02-07 23.00.00.000,1.13419,134190,1.13428,134280,1.13417,134170,1.13418,134180
2019-02-07 23.15.00.000,1.13419,134190,1.13419,134190,1.134,134000,1.13403,134030
2019-02-07 23.30.00.000,1.13404,134040,1.13406,134060,1.13397,133970,1.13397,133970
2019-02-07 23.45.00.000,1.13395,133950,1.13406,134060,1.13395,133950,1.13405,134050
2019-02-08 00.00.00.000,1.13404,134040,1.1341,134100,1.13372,133720,1.13381,133810
2019-02-08 00.15.00.000,1.13382,133820,1.13407,134070,1.13362,133620,1.13382,133820
2019-02-08 00.30.00.000,1.13381,133810,1.13394,133940,1.13362,133620,1.13393,133930
2019-02-08 00.45.00.000,1.13385,133850,1.13385,133850,1.13351,133510,1.13362,133620
2019-02-08 01.00.00.000,1.13361,133610,1.13407,134070,1.13355,133550,1.13401,134010
2019-02-08 01.15.00.000,1.13402,134020,1.13409,134090,1.13391,133910,1.13391,133910
2019-02-08 01.30.00.000,1.13393,133930,1.13404,134040,1.1339,133900,1.1339,133900
2019-02-08 01.45.00.000,1.13391,133910,1.13406,134060,1.13381,133810,1.13381,133810
2019-02-08 02.00.00.000,1.13382,133820,1.13392,133920,1.13366,133660,1.13375,133750
2019-02-08 02.15.00.000,1.13374,133740,1.1339,133900,1.13356,133560,1.13373,133730
2019-02-08 02.30.00.000,1.13372,133720,1.13377,133770,1.13362,133620,1.13365,133650
2019-02-08 02.45.00.000,1.13366,133660,1.13372,133720,1.13359,133590,1.13366,133660
2019-02-08 03.00.00.000,1.13367,133670,1.13391,133910,1.13367,133670,1.1338,133800
2019-02-08 03.15.00.000,1.13379,133790,1.13398,133980,1.13375,133750,1.13393,133930
2019-02-08 03.30.00.000,1.13394,133940,1.13403,134030,1.13391,133910,1.13392,133920
2019-02-08 03.45.00.000,1.13393,133930,1.1341,134100,1.13387,133870,1.13408,134080
2019-02-08 04.00.00.000,1.13407,134070,1.13407,134070,1.13389,133890,1.13402,134020
2019-02-08 04.15.00.000,1.13399,133990,1.13423,134230,1.13392,133920,1.13407,134070
2019-02-08 04.30.00.000,1.13406,134060,1.13429,134290,1.13406,134060,1.13408,134080
2019-02-08 04.45.00.000,1.13407,134070,1.13433,134330,1.13404,134040,1.13407,134070
2019-02-08 05.00.00.000,1.13406,134060,1.13416,134160,1.13402,134020,1.13407,134070
2019-02-08 05.15.00.000,1.13406,134060,1.13411,134110,1.13392,133920,1.13396,133960
2019-02-08 05.30.00.000,1.13395,133950,1.13401,134010,1.13386,133860,1.13392,133920
2019-02-08 05.45.00.000,1.13391,133910,1.13403,134030,1.13387,133870,1.13388,133880
2019-02-08 06.00.00.000,1.13385,133850,1.13395,133950,1.13381,133810,1.13392,133920
2019-02-08 06.15.00.000,1.13393,133930,1.13396,133960,1.13376,133760,1.13395,133950
2019-02-08 06.30.00.000,1.13394,133940,1.13402,134020,1.13374,133740,1.13378,133780
2019-02-08 06.45.00.000,1.13379,133790,1.13388,133880,1.13361,133610,1.13372,133720
2019-02-08 07.00.00.000,1.13371,133710,1.13387,133870,1.13367,133670,1.13382,133820
2019-02-08 07.15.00.000,1.13381,133810,1.13429,134290,1.13366,133660,1.13383,133830
2019-02-08 07.30.00.000,1.1338,133800,1.13395,133950,1.13356,133560,1.13363,133630
2019-02-08 07.45.00.000,1.13362,133620,1.13399,133990,1.13344,133440,1.13345,133450
2019-02-08 08.00.00.000,1.13342,133420,1.13407,134070,1.13339,133390,1.134,134000
2019-02-08 08.15.00.000,1.13399,133990,1.13399,133990,1.13343,133430,1.13364,133640
2019-02-08 08.30.00.000,1.13363,133630,1.13364,133640,1.13304,133040,1.13305,133050
2019-02-08 08.45.00.000,1.13306,133060,1.13325,133250,1.13228,132280,1.1326,132600
2019-02-08 09.00.00.000,1.13259,132590,1.13324,133240,1.1325,132500,1.13321,133210
2019-02-08 09.15.00.000,1.13322,133220,1.13325,133250,1.13246,132460,1.13254,132540
2019-02-08 09.30.00.000,1.13249,132490,1.13281,132810,1.13227,132270,1.1327,132700
2019-02-08 09.45.00.000,1.13269,132690,1.13281,132810,1.13235,132350,1.13243,132430
2019-02-08 10.00.00.000,1.13242,132420,1.13271,132710,1.13239,132390,1.13255,132550
2019-02-08 10.15.00.000,1.1326,132600,1.13321,133210,1.1326,132600,1.13319,133190
2019-02-08 10.30.00.000,1.1332,133200,1.13361,133610,1.1332,133200,1.13354,133540
2019-02-08 10.45.00.000,1.13355,133550,1.13397,133970,1.1335,133500,1.13374,133740
2019-02-08 11.00.00.000,1.13375,133750,1.13385,133850,1.13341,133410,1.13378,133780
2019-02-08 11.15.00.000,1.13377,133770,1.13435,134350,1.1337,133700,1.13418,134180
2019-02-08 11.30.00.000,1.13419,134190,1.13436,134360,1.13402,134020,1.13402,134020
2019-02-08 11.45.00.000,1.13404,134040,1.13404,134040,1.13371,133710,1.13381,133810
2019-02-08 12.00.00.000,1.1338,133800,1.13423,134230,1.13376,133760,1.13392,133920
2019-02-08 12.15.00.000,1.1339,133900,1.13418,134180,1.13376,133760,1.13403,134030
2019-02-08 12.30.00.000,1.13402,134020,1.13408,134080,1.13376,133760,1.13376,133760
2019-02-08 12.45.00.000,1.13378,133780,1.13413,134130,1.1336,133600,1.13392,133920
2019-02-08 13.00.00.000,1.13391,133910,1.13476,134760,1.13387,133870,1.13473,134730
2019-02-08 13.15.00.000,1.13474,134740,1.13495,134950,1.13455,134550,1.13457,134570
2019-02-08 13.30.00.000,1.13451,134510,1.13483,134830,1.1343,134300,1.13478,134780
2019-02-08 13.45.00.000,1.13479,134790,1.13507,135070,1.13462,134620,1.13487,134870
2019-02-08 14.00.00.000,1.13488,134880,1.13502,135020,1.13459,134590,1.13467,134670
2019-02-08 14.15.00.000,1.13466,134660,1.13473,134730,1.1342,134200,1.13422,134220
2019-02-08 14.30.00.000,1.13425,134250,1.13457,134570,1.13389,133890,1.13446,134460
2019-02-08 14.45.00.000,1.13443,134430,1.13452,134520,1.13406,134060,1.13418,134180
2019-02-08 15.00.00.000,1.13417,134170,1.13489,134890,1.13337,133370,1.13376,133760
2019-02-08 15.15.00.000,1.13377,133770,1.13414,134140,1.13356,133560,1.13413,134130
2019-02-08 15.30.00.000,1.13412,134120,1.13414,134140,1.13273,132730,1.13281,132810
2019-02-08 15.45.00.000,1.13283,132830,1.13354,133540,1.13279,132790,1.13327,133270
2019-02-08 16.00.00.000,1.13332,133320,1.13375,133750,1.13266,132660,1.13282,132820
2019-02-08 16.15.00.000,1.13285,132850,1.13293,132930,1.13246,132460,1.1329,132900
2019-02-08 16.30.00.000,1.13289,132890,1.13312,133120,1.1321,132100,1.13243,132430
2019-02-08 16.45.00.000,1.13242,132420,1.13286,132860,1.13229,132290,1.13284,132840
2019-02-08 17.00.00.000,1.13283,132830,1.13301,133010,1.13255,132550,1.13256,132560
2019-02-08 17.15.00.000,1.13257,132570,1.13308,133080,1.1325,132500,1.133,133000
2019-02-08 17.30.00.000,1.13301,133010,1.13327,133270,1.13287,132870,1.13294,132940
2019-02-08 17.45.00.000,1.13298,132980,1.1332,133200,1.13286,132860,1.13306,133060
2019-02-08 18.00.00.000,1.13307,133070,1.1331,133100,1.13292,132920,1.13294,132940
2019-02-08 18.15.00.000,1.13296,132960,1.13308,133080,1.13272,132720,1.13276,132760
2019-02-08 18.30.00.000,1.13275,132750,1.13279,132790,1.13228,132280,1.13228,132280
2019-02-08 18.45.00.000,1.13227,132270,1.13245,132450,1.13216,132160,1.1324,132400
2019-02-08 19.00.00.000,1.13238,132380,1.13252,132520,1.13234,132340,1.13246,132460
2019-02-08 19.15.00.000,1.13247,132470,1.13247,132470,1.13218,132180,1.13241,132410
2019-02-08 19.30.00.000,1.13243,132430,1.13243,132430,1.13212,132120,1.13225,132250
2019-02-08 19.45.00.000,1.13224,132240,1.13258,132580,1.13224,132240,1.13248,132480
2019-02-08 20.00.00.000,1.1325,132500,1.13267,132670,1.13224,132240,1.13226,132260
2019-02-08 20.15.00.000,1.13232,132320,1.13245,132450,1.13228,132280,1.13232,132320
2019-02-08 20.30.00.000,1.13235,132350,1.13239,132390,1.13221,132210,1.13233,132330
2019-02-08 20.45.00.000,1.13232,132320,1.1324,132400,1.13219,132190,1.13227,132270
2019-02-08 21.00.00.000,1.13223,132230,1.13226,132260,1.13209,132090,1.1322,132200
2019-02-08 21.15.00.000,1.13221,132210,1.13234,132340,1.13221,132210,1.13232,132320
2019-02-08 21.30.00.000,1.13231,132310,1.13237,132370,1.13226,132260,1.13226,132260
2019-02-08 21.45.00.000,1.13227,132270,1.13248,132480,1.13225,132250,1.13244,132440
2019-02-10 22.00.00.000,1.13241,132410,1.13245,132450,1.13203,132030,1.13203,132030
2019-02-10 22.15.00.000,1.13191,131910,1.13192,131920,1.13149,131490,1.1315,131500
2019-02-10 22.30.00.000,1.13149,131490,1.13181,131810,1.13144,131440,1.13155,131550
2019-02-10 22.45.00.000,1.13156,131560,1.13234,132340,1.13149,131490,1.13175,131750
2019-02-10 23.00.00.000,1.13176,131760,1.13188,131880,1.13174,131740,1.1318,131800
2019-02-10 23.15.00.000,1.13182,131820,1.13243,132430,1.13182,131820,1.13194,131940
2019-02-10 23.30.00.000,1.13193,131930,1.13207,132070,1.13193,131930,1.132,132000
2019-02-10 23.45.00.000,1.13201,132010,1.13231,132310,1.132,132000,1.13227,132270
2019-02-11 00.00.00.000,1.13231,132310,1.13247,132470,1.13226,132260,1.13237,132370
2019-02-11 00.15.00.000,1.13238,132380,1.13246,132460,1.13225,132250,1.13246,132460
2019-02-11 00.30.00.000,1.13247,132470,1.13249,132490,1.13236,132360,1.13242,132420
2019-02-11 00.45.00.000,1.13243,132430,1.13251,132510,1.13231,132310,1.13246,132460
2019-02-11 01.00.00.000,1.13248,132480,1.13252,132520,1.13227,132270,1.13233,132330
2019-02-11 01.15.00.000,1.13236,132360,1.13271,132710,1.13236,132360,1.13263,132630
2019-02-11 01.30.00.000,1.13262,132620,1.13271,132710,1.1325,132500,1.13256,132560
2019-02-11 01.45.00.000,1.13255,132550,1.13272,132720,1.13248,132480,1.13258,132580
2019-02-11 02.00.00.000,1.13257,132570,1.13275,132750,1.13256,132560,1.13272,132720
2019-02-11 02.15.00.000,1.13271,132710,1.13276,132760,1.13258,132580,1.13269,132690
2019-02-11 02.30.00.000,1.13268,132680,1.13268,132680,1.13244,132440,1.13245,132450
2019-02-11 02.45.00.000,1.13247,132470,1.13264,132640,1.13241,132410,1.13258,132580
2019-02-11 03.00.00.000,1.13259,132590,1.1326,132600,1.13238,132380,1.13242,132420
2019-02-11 03.15.00.000,1.13244,132440,1.13248,132480,1.13214,132140,1.13221,132210
2019-02-11 03.30.00.000,1.13222,132220,1.13233,132330,1.13214,132140,1.13225,132250
2019-02-11 03.45.00.000,1.13226,132260,1.13229,132290,1.13207,132070,1.13207,132070
2019-02-11 04.00.00.000,1.13208,132080,1.13209,132090,1.13185,131850,1.13202,132020
2019-02-11 04.15.00.000,1.13203,132030,1.13209,132090,1.13185,131850,1.13188,131880
2019-02-11 04.30.00.000,1.13187,131870,1.13198,131980,1.13183,131830,1.13189,131890
2019-02-11 04.45.00.000,1.13188,131880,1.13199,131990,1.13183,131830,1.13198,131980
2019-02-11 05.00.00.000,1.13199,131990,1.13201,132010,1.13181,131810,1.13193,131930
2019-02-11 05.15.00.000,1.13194,131940,1.13203,132030,1.13191,131910,1.13199,131990
2019-02-11 05.30.00.000,1.13197,131970,1.13198,131980,1.13183,131830,1.13197,131970
2019-02-11 05.45.00.000,1.13196,131960,1.13207,132070,1.13187,131870,1.13207,132070
2019-02-11 06.00.00.000,1.13208,132080,1.1324,132400,1.13207,132070,1.1324,132400
2019-02-11 06.15.00.000,1.13241,132410,1.13249,132490,1.13228,132280,1.13249,132490
2019-02-11 06.30.00.000,1.13248,132480,1.13268,132680,1.13244,132440,1.13263,132630
2019-02-11 06.45.00.000,1.13264,132640,1.13274,132740,1.13237,132370,1.13242,132420
2019-02-11 07.00.00.000,1.13255,132550,1.13297,132970,1.13255,132550,1.13271,132710
2019-02-11 07.15.00.000,1.13274,132740,1.13275,132750,1.13232,132320,1.13248,132480
2019-02-11 07.30.00.000,1.13249,132490,1.13267,132670,1.13208,132080,1.13254,132540
2019-02-11 07.45.00.000,1.13255,132550,1.13259,132590,1.13207,132070,1.13217,132170
2019-02-11 08.00.00.000,1.13216,132160,1.13221,132210,1.13162,131620,1.13208,132080
2019-02-11 08.15.00.000,1.13209,132090,1.13221,132210,1.13157,131570,1.13164,131640
2019-02-11 08.30.00.000,1.13163,131630,1.13163,131630,1.1312,131200,1.13134,131340
2019-02-11 08.45.00.000,1.13136,131360,1.13189,131890,1.13126,131260,1.13158,131580
2019-02-11 09.00.00.000,1.13157,131570,1.13167,131670,1.13081,130810,1.13113,131130
2019-02-11 09.15.00.000,1.13112,131120,1.13164,131640,1.13096,130960,1.13155,131550
2019-02-11 09.30.00.000,1.13153,131530,1.13159,131590,1.13136,131360,1.13149,131490
2019-02-11 09.45.00.000,1.13151,131510,1.13152,131520,1.13116,131160,1.13123,131230
2019-02-11 10.00.00.000,1.13124,131240,1.13133,131330,1.13019,130190,1.13024,130240
2019-02-11 10.15.00.000,1.13026,130260,1.13037,130370,1.12967,129670,1.13036,130360
2019-02-11 10.30.00.000,1.13038,130380,1.13056,130560,1.13016,130160,1.13033,130330
2019-02-11 10.45.00.000,1.13032,130320,1.13035,130350,1.12982,129820,1.13025,130250
2019-02-11 11.00.00.000,1.13026,130260,1.1305,130500,1.13014,130140,1.13039,130390
2019-02-11 11.15.00.000,1.13038,130380,1.1309,130900,1.13036,130360,1.13086,130860
